date,symbol,equity,cash,positions
2022-03-18,GOOGL,1063093.89,1063093.89,0
2022-03-21,GOOGL,1063093.89,1063093.89,0
2022-03-22,GOOGL,1063093.89,1063093.89,0
2022-03-23,GOOGL,1063093.89,1063093.89,0
2022-03-24,GOOGL,1063093.89,1063093.89,0
2022-03-25,GOOGL,1063093.89,1063093.89,0
2022-03-28,GOOGL,1169377.58,1169267.61,1
2022-03-29,GOOGL,1168590.31,1169267.61,1
2022-03-30,GOOGL,1169015.44,1169267.61,1
2022-03-31,GOOGL,1171168.13,1169267.61,1
2022-04-01,GOOGL,1170356.08,1169267.61,1
2022-04-04,GOOGL,1168240.9,1169267.61,1
2022-04-05,GOOGL,1170025.8,1169267.61,1
2022-04-06,GOOGL,1173057.25,1169267.61,1
2022-04-07,GOOGL,1173551.74,1169267.61,1
2022-04-08,GOOGL,1175501.99,1169267.61,1
2022-04-11,GOOGL,1175452.02,1175452.02,0
2022-04-12,GOOGL,1175452.02,1175452.02,0
2022-04-13,GOOGL,1175452.02,1175452.02,0
2022-04-14,GOOGL,1175452.02,1175452.02,0
2022-04-18,GOOGL,1058690.98,1057872.01,1
2022-04-19,GOOGL,1060853.96,1057872.01,1
2022-04-20,GOOGL,1059028.06,1057872.01,1
2022-04-21,GOOGL,1056036.93,1057872.01,1
2022-04-22,GOOGL,1051234.26,1057872.01,1
2022-04-25,GOOGL,1055126.1,1051825.36,1
2022-04-26,GOOGL,1050804.18,1051825.36,1
2022-04-27,GOOGL,1046549.17,1051825.36,1
2022-04-28,GOOGL,1051307.94,1047063.72,1
2022-04-29,GOOGL,1046817.32,1047063.72,1
2022-05-02,GOOGL,1049334.32,1047063.72,1
2022-05-03,GOOGL,1050098.54,1047063.72,1
2022-05-04,GOOGL,1055112.2,1047063.72,1
2022-05-05,GOOGL,1171413.04,1171413.04,0
2022-05-06,GOOGL,1171413.04,1171413.04,0
2022-05-09,GOOGL,1171413.04,1171413.04,0
2022-05-10,GOOGL,1171413.04,1171413.04,0
2022-05-11,GOOGL,1171413.04,1171413.04,0
2022-05-12,GOOGL,1171413.04,1171413.04,0
2022-05-13,GOOGL,1171413.04,1171413.04,0
2022-05-16,GOOGL,1171413.04,1171413.04,0
2022-05-17,GOOGL,1171413.04,1171413.04,0
2022-05-18,GOOGL,1171413.04,1171413.04,0
2022-05-19,GOOGL,1171413.04,1171413.04,0
2022-05-20,GOOGL,1171413.04,1171413.04,0
2022-05-23,GOOGL,1171413.04,1171413.04,0
2022-05-24,GOOGL,1171413.04,1171413.04,0
2022-05-25,GOOGL,1171413.04,1171413.04,0
2022-05-26,GOOGL,1171413.04,1171413.04,0
2022-05-27,GOOGL,1171413.04,1171413.04,0
2022-05-31,GOOGL,1171413.04,1171413.04,0
2022-06-01,GOOGL,1171413.04,1171413.04,0
2022-06-02,GOOGL,1171413.04,1171413.04,0
2022-06-03,GOOGL,1171413.04,1171413.04,0
2022-06-06,GOOGL,1171413.04,1171413.04,0
2022-06-07,GOOGL,1171413.04,1171413.04,0
2022-06-08,GOOGL,1171413.04,1171413.04,0
2022-06-09,GOOGL,1171413.04,1171413.04,0
2022-06-10,GOOGL,1171413.04,1171413.04,0
2022-06-13,GOOGL,1171413.04,1171413.04,0
2022-06-14,GOOGL,1171413.04,1171413.04,0
2022-06-15,GOOGL,1171413.04,1171413.04,0
2022-06-16,GOOGL,1171413.04,1171413.04,0
2022-06-17,GOOGL,1171413.04,1171413.04,0
2022-06-21,GOOGL,1171413.04,1171413.04,0
2022-06-22,GOOGL,1171413.04,1171413.04,0
2022-06-23,GOOGL,1171413.04,1171413.04,0
2022-06-24,GOOGL,1171413.04,1171413.04,0
2022-06-27,GOOGL,1171413.04,1171413.04,0
2022-06-28,GOOGL,1171413.04,1171413.04,0
2022-06-29,GOOGL,1171413.04,1171413.04,0
2022-06-30,GOOGL,1171413.04,1171413.04,0
2022-07-01,GOOGL,1171413.04,1171413.04,0
2022-07-05,GOOGL,1171413.04,1171413.04,0
2022-07-06,GOOGL,1171413.04,1171413.04,0
2022-07-07,GOOGL,1171413.04,1171413.04,0
2022-07-08,GOOGL,1171413.04,1171413.04,0
2022-07-11,GOOGL,1291975.71,1288427.51,1
2022-07-12,GOOGL,1293600.08,1288427.51,1
2022-07-13,GOOGL,1296216.11,1288427.51,1
2022-07-14,GOOGL,1296161.5,1296161.5,0
2022-07-15,GOOGL,1296161.5,1296161.5,0
2022-07-18,GOOGL,1296161.5,1296161.5,0
2022-07-19,GOOGL,1296161.5,1296161.5,0
2022-07-20,GOOGL,1296161.5,1296161.5,0
2022-07-21,GOOGL,1296161.5,1296161.5,0
2022-07-22,GOOGL,1296161.5,1296161.5,0
2022-07-25,GOOGL,1296161.5,1296161.5,0
2022-07-26,GOOGL,1296161.5,1296161.5,0
2022-07-27,GOOGL,1296161.5,1296161.5,0
2022-07-28,GOOGL,1296161.5,1296161.5,0
2022-07-29,GOOGL,1296161.5,1296161.5,0
2022-08-01,GOOGL,1296161.5,1296161.5,0
2022-08-02,GOOGL,1296161.5,1296161.5,0
2022-08-03,GOOGL,1296161.5,1296161.5,0
2022-08-04,GOOGL,1296161.5,1296161.5,0
2022-08-05,GOOGL,1296161.5,1296161.5,0
2022-08-08,GOOGL,1296161.5,1296161.5,0
2022-08-09,GOOGL,1296161.5,1296161.5,0
