date,symbol,equity,cash,positions
2021-06-29,AAPL,101678.72,101678.72,0
2021-06-30,AAPL,101678.72,101678.72,0
2021-07-01,AAPL,101678.72,101678.72,0
2021-07-02,AAPL,101678.72,101678.72,0
2021-07-06,AAPL,101678.72,101678.72,0
2021-07-07,AAPL,101678.72,101678.72,0
2021-07-08,AAPL,101678.72,101678.72,0
2021-07-09,AAPL,101678.72,101678.72,0
2021-07-12,AAPL,101678.72,101678.72,0
2021-07-13,AAPL,101678.72,101678.72,0
2021-07-14,AAPL,101678.72,101678.72,0
2021-07-15,AAPL,101678.72,101678.72,0
2021-07-16,AAPL,101678.72,101678.72,0
2021-07-19,AAPL,101678.72,101678.72,0
2021-07-20,AAPL,101678.72,101678.72,0
2021-07-21,AAPL,101678.72,101678.72,0
2021-07-22,AAPL,101678.72,101678.72,0
2021-07-23,AAPL,101678.72,101678.72,0
2021-07-26,AAPL,101678.72,101678.72,0
2021-07-27,AAPL,101678.72,101678.72,0
2021-07-28,AAPL,101678.72,101678.72,0
2021-07-29,AAPL,101678.72,101678.72,0
2021-07-30,AAPL,101678.72,101678.72,0
2021-08-02,AAPL,101678.72,101678.72,0
2021-08-03,AAPL,101678.72,101678.72,0
2021-08-04,AAPL,101678.72,101678.72,0
2021-08-05,AAPL,101678.72,101678.72,0
2021-08-06,AAPL,101678.72,101678.72,0
2021-08-09,AAPL,101678.72,101678.72,0
2021-08-10,AAPL,101678.72,101678.72,0
2021-08-11,AAPL,101678.72,101678.72,0
2021-08-12,AAPL,101678.72,101678.72,0
2021-08-13,AAPL,101678.72,101678.72,0
2021-08-16,AAPL,101678.72,101678.72,0
2021-08-17,AAPL,101678.72,101678.72,0
2021-08-18,AAPL,101678.72,101678.72,0
2021-08-19,AAPL,101678.72,101678.72,0
2021-08-20,AAPL,101678.72,101678.72,0
2021-08-23,AAPL,101678.72,101678.72,0
2021-08-24,AAPL,101678.72,101678.72,0
2021-08-25,AAPL,101678.72,101678.72,0
2021-08-26,AAPL,101678.72,101678.72,0
2021-08-27,AAPL,101678.72,101678.72,0
2021-08-30,AAPL,101678.72,101678.72,0
2021-08-31,AAPL,101678.72,101678.72,0
2021-09-01,AAPL,101678.72,101678.72,0
2021-09-02,AAPL,101678.72,101678.72,0
2021-09-03,AAPL,101678.72,101678.72,0
2021-09-07,AAPL,101678.72,101678.72,0
2021-09-08,AAPL,101678.72,101678.72,0
2021-09-09,AAPL,101678.72,101678.72,0
2021-09-10,AAPL,101678.72,101678.72,0
2021-09-13,AAPL,101678.72,101678.72,0
2021-09-14,AAPL,101678.72,101678.72,0
2021-09-15,AAPL,101678.72,101678.72,0
2021-09-16,AAPL,101678.72,101678.72,0
2021-09-17,AAPL,101678.72,101678.72,0
2021-09-20,AAPL,101678.72,101678.72,0
