date,symbol,equity,cash,positions
2023-05-26,AMZN,100256.34,100256.34,0
2023-05-30,AMZN,100256.34,100256.34,0
2023-05-31,AMZN,100256.34,100256.34,0
2023-06-01,AMZN,100256.34,100256.34,0
2023-06-02,AMZN,100256.34,100256.34,0
2023-06-05,AMZN,100256.34,100256.34,0
2023-06-06,AMZN,100256.34,100256.34,0
2023-06-07,AMZN,100256.34,100256.34,0
2023-06-08,AMZN,100256.34,100256.34,0
2023-06-09,AMZN,100256.34,100256.34,0
2023-06-12,AMZN,100256.34,100256.34,0
2023-06-13,AMZN,100256.34,100256.34,0
2023-06-14,AMZN,100256.34,100256.34,0
2023-06-15,AMZN,100256.34,100256.34,0
2023-06-16,AMZN,100256.34,100256.34,0
2023-06-20,AMZN,100256.34,100256.34,0
2023-06-21,AMZN,100256.34,100256.34,0
2023-06-22,AMZN,100256.34,100256.34,0
2023-06-23,AMZN,100256.34,100256.34,0
2023-06-26,AMZN,100256.34,100256.34,0
2023-06-27,AMZN,100256.34,100256.34,0
2023-06-28,AMZN,100256.34,100256.34,0
2023-06-29,AMZN,100256.34,100256.34,0
2023-06-30,AMZN,100256.34,100256.34,0
2023-07-03,AMZN,100256.34,100256.34,0
2023-07-05,AMZN,100256.34,100256.34,0
2023-07-06,AMZN,100256.34,100256.34,0
2023-07-07,AMZN,100256.34,100256.34,0
2023-07-10,AMZN,100256.34,100256.34,0
2023-07-11,AMZN,100256.34,100256.34,0
2023-07-12,AMZN,100256.34,100256.34,0
2023-07-13,AMZN,100256.34,100256.34,0
2023-07-14,AMZN,100256.34,100256.34,0
2023-07-17,AMZN,100256.34,100256.34,0
2023-07-18,AMZN,100256.34,100256.34,0
2023-07-19,AMZN,100256.34,100256.34,0
2023-07-20,AMZN,100256.34,100256.34,0
2023-07-21,AMZN,100256.34,100256.34,0
2023-07-24,AMZN,100256.34,100256.34,0
2023-07-25,AMZN,100256.34,100256.34,0
2023-07-26,AMZN,100256.34,100256.34,0
2023-07-27,AMZN,100256.34,100256.34,0
2023-07-28,AMZN,100256.34,100256.34,0
2023-07-31,AMZN,100256.34,100256.34,0
2023-08-01,AMZN,100256.34,100256.34,0
2023-08-02,AMZN,100256.34,100256.34,0
2023-08-03,AMZN,100256.34,100256.34,0
2023-08-04,AMZN,100256.34,100256.34,0
2023-08-07,AMZN,100256.34,100256.34,0
2023-08-08,AMZN,100256.34,100256.34,0
2023-08-09,AMZN,100256.34,100256.34,0
2023-08-10,AMZN,100256.34,100256.34,0
2023-08-11,AMZN,100256.34,100256.34,0
2023-08-14,AMZN,100256.34,100256.34,0
2023-08-15,AMZN,100256.34,100256.34,0
2023-08-16,AMZN,100256.34,100256.34,0
2023-08-17,AMZN,100256.34,100256.34,0
2023-08-18,AMZN,100256.34,100256.34,0
