timestamp,symbol,side,qty,entry_price,exit_price,pnl,pnl_pct,exit_reason,strategy
2020-03-02T05:00:00+00:00,GOOGL,buy,153,65.24114614105224,68.71343645858765,531.26,5.32,take_profit,RSI_SMA
2020-03-06T05:00:00+00:00,GOOGL,buy,151,66.37088400650023,64.223800075531,-324.21,-3.23,stop_loss,RSI_SMA
2020-03-09T04:00:00+00:00,GOOGL,buy,155,64.28805600357056,60.261053131103516,-624.19,-6.26,stop_loss,RSI_SMA
2020-03-12T04:00:00+00:00,GOOGL,buy,165,60.321344329833984,55.09435676574707,-862.45,-8.67,stop_loss,RSI_SMA
2020-03-13T04:00:00+00:00,GOOGL,buy,179,55.14947868347168,60.18570858955383,901.49,9.13,take_profit,RSI_SMA
2020-04-21T04:00:00+00:00,GOOGL,sell,157,63.39407598495484,60.141238758087155,510.7,5.13,take_profit,RSI_SMA
2020-04-29T04:00:00+00:00,GOOGL,sell,176,62.37352557182312,66.59215547561645,-742.48,-6.76,stop_loss,RSI_SMA
2020-05-29T04:00:00+00:00,GOOGL,sell,172,69.56941542053222,71.12400706100463,-267.39,-2.23,stop_loss,RSI_SMA
2020-06-26T04:00:00+00:00,GOOGL,sell,184,71.48858322525025,67.60233438491821,715.07,5.44,take_profit,RSI_SMA
2020-07-20T04:00:00+00:00,GOOGL,sell,193,75.18318428039551,77.58980853652953,-464.48,-3.2,stop_loss,RSI_SMA
2020-08-03T04:00:00+00:00,GOOGL,sell,206,77.51225750350953,73.56703094100952,812.72,5.09,take_profit,RSI_SMA
2020-08-26T04:00:00+00:00,GOOGL,sell,226,78.12736727523804,81.57339723587036,-778.8,-4.41,stop_loss,RSI_SMA
2020-09-02T04:00:00+00:00,GOOGL,sell,237,81.49186460494995,85.20820170593261,-880.77,-4.56,stop_loss,RSI_SMA
2020-09-03T04:00:00+00:00,GOOGL,sell,248,85.12303608703614,80.8480362625122,1060.2,5.02,take_profit,RSI_SMA
2020-09-23T04:00:00+00:00,GOOGL,buy,325,71.99572718811035,69.85689215469361,-695.12,-2.97,stop_loss,RSI_SMA
2020-10-01T04:00:00+00:00,GOOGL,buy,334,69.92678399276733,73.74827129745483,1276.38,5.46,take_profit,RSI_SMA
2020-10-22T04:00:00+00:00,GOOGL,sell,302,77.67236417770386,79.71432912826538,-616.67,-2.63,stop_loss,RSI_SMA
2020-10-28T04:00:00+00:00,GOOGL,sell,323,79.63465463638306,74.95823675537109,1510.48,5.87,take_profit,RSI_SMA
2020-12-01T05:00:00+00:00,GOOGL,sell,326,87.22162615966798,89.07666634368896,-604.74,-2.13,stop_loss,RSI_SMA
2021-01-20T05:00:00+00:00,GOOGL,buy,366,85.34860695648193,93.18630895233154,2868.6,9.18,take_profit,RSI_SMA
2021-02-03T05:00:00+00:00,GOOGL,sell,335,93.89063800811768,102.15119350433349,-2767.29,-8.8,stop_loss,RSI_SMA
2021-02-16T05:00:00+00:00,GOOGL,sell,337,102.04909336090088,104.72224156951904,-900.85,-2.62,stop_loss,RSI_SMA
2021-04-05T04:00:00+00:00,GOOGL,sell,360,104.61757166290283,110.09354007339476,-1971.35,-5.23,stop_loss,RSI_SMA
2021-04-09T04:00:00+00:00,GOOGL,sell,375,109.9835015525818,112.65913802719116,-1003.36,-2.43,stop_loss,RSI_SMA
2021-04-28T04:00:00+00:00,GOOGL,sell,402,112.54653519058228,117.04361524200439,-1807.83,-4.0,stop_loss,RSI_SMA
2021-06-10T04:00:00+00:00,GOOGL,sell,422,117.49911289978029,120.81881732940673,-1400.92,-2.83,stop_loss,RSI_SMA
2021-07-02T04:00:00+00:00,GOOGL,sell,451,120.6980588912964,124.29284351348876,-1621.25,-2.98,stop_loss,RSI_SMA
2021-07-23T04:00:00+00:00,GOOGL,sell,477,125.09301607513429,131.99061442565917,-3290.15,-5.51,stop_loss,RSI_SMA
2021-07-28T04:00:00+00:00,GOOGL,sell,496,131.85868977355958,135.0458980178833,-1580.86,-2.42,stop_loss,RSI_SMA
2021-08-23T04:00:00+00:00,GOOGL,sell,532,134.91091960906982,138.9630167312622,-2155.72,-3.0,stop_loss,RSI_SMA
2021-08-30T04:00:00+00:00,GOOGL,sell,562,140.0335248718262,143.47694554138184,-1935.2,-2.46,stop_loss,RSI_SMA
2021-09-28T04:00:00+00:00,GOOGL,sell,602,143.3335402984619,134.7839415435791,5146.86,5.96,take_profit,RSI_SMA
2021-12-01T05:00:00+00:00,GOOGL,sell,648,147.38551415252687,139.96521130371093,4808.36,5.03,take_profit,RSI_SMA
2022-01-20T05:00:00+00:00,GOOGL,buy,773,136.71393743133544,132.14861431884768,-3528.99,-3.34,stop_loss,RSI_SMA
2022-01-21T05:00:00+00:00,GOOGL,buy,796,132.28082904052732,129.21834800720217,-2437.73,-2.32,stop_loss,RSI_SMA
2022-01-25T05:00:00+00:00,GOOGL,buy,812,129.34763099670408,125.83153060531617,-2855.07,-2.72,stop_loss,RSI_SMA
2022-01-28T05:00:00+00:00,GOOGL,buy,832,125.95742508316039,132.19175984954833,5186.97,4.95,take_profit,RSI_SMA
2022-02-25T05:00:00+00:00,GOOGL,buy,831,126.60540058135986,133.2906059036255,5555.41,5.28,take_profit,RSI_SMA
2022-04-08T04:00:00+00:00,GOOGL,sell,753,140.44143238830569,132.26101322937012,6159.86,5.82,take_profit,RSI_SMA
2022-04-14T04:00:00+00:00,GOOGL,buy,908,128.8936382446289,125.62832415390015,-2964.91,-2.53,stop_loss,RSI_SMA
2022-04-22T04:00:00+00:00,GOOGL,buy,928,125.75401532363891,118.59548064041138,-6643.12,-5.69,stop_loss,RSI_SMA
2022-04-27T04:00:00+00:00,GOOGL,buy,978,118.7141354484558,113.30092617797852,-5294.12,-4.56,stop_loss,RSI_SMA
2022-05-04T04:00:00+00:00,GOOGL,buy,1019,113.41428378295898,121.19815966796875,7931.77,6.86,take_profit,RSI_SMA
2022-05-27T04:00:00+00:00,GOOGL,buy,1106,105.15389191818237,111.34011508178712,6841.96,5.88,take_profit,RSI_SMA
2022-07-13T04:00:00+00:00,GOOGL,sell,988,118.31594213485718,110.4959323310852,7726.17,6.61,take_profit,RSI_SMA
2022-08-12T04:00:00+00:00,GOOGL,sell,1098,117.80691180419923,120.74290506362914,-3223.72,-2.49,stop_loss,RSI_SMA
2022-08-22T04:00:00+00:00,GOOGL,sell,1177,120.62222249984742,113.3601872291565,8547.42,6.02,take_profit,RSI_SMA
2022-09-06T04:00:00+00:00,GOOGL,buy,1454,108.10100530242919,105.88148101806641,-3227.19,-2.05,stop_loss,RSI_SMA
2022-09-13T04:00:00+00:00,GOOGL,buy,1480,105.98741546630859,103.41312657928468,-3809.95,-2.43,stop_loss,RSI_SMA
2022-09-21T04:00:00+00:00,GOOGL,buy,1532,102.11745471954345,98.41694580459595,-5669.18,-3.62,stop_loss,RSI_SMA
2022-09-26T04:00:00+00:00,GOOGL,buy,1569,99.36878187561035,97.31658988571168,-3219.89,-2.07,stop_loss,RSI_SMA
2022-10-24T04:00:00+00:00,GOOGL,buy,1608,96.74911790084839,101.6287790260315,7846.5,5.04,take_profit,RSI_SMA
2022-11-30T05:00:00+00:00,GOOGL,sell,1600,97.60407424545289,100.21223622894287,-4173.06,-2.67,stop_loss,RSI_SMA
2022-12-07T05:00:00+00:00,GOOGL,sell,1712,100.1120740737915,94.20883166885375,10106.35,5.9,take_profit,RSI_SMA
2022-12-28T05:00:00+00:00,GOOGL,buy,2148,88.33443597793578,85.27221530532837,-6577.65,-3.47,stop_loss,RSI_SMA
2023-01-11T05:00:00+00:00,GOOGL,buy,2215,85.35753017807006,90.72439812850952,11887.61,6.29,take_profit,RSI_SMA
2023-01-20T05:00:00+00:00,GOOGL,sell,2061,92.24111070632935,97.26510757827758,-10354.46,-5.45,stop_loss,RSI_SMA
2023-02-01T05:00:00+00:00,GOOGL,sell,2141,97.16789107894898,99.65656149673461,-5328.24,-2.56,stop_loss,RSI_SMA
2023-02-08T05:00:00+00:00,GOOGL,sell,2137,106.80339836883546,98.60471289825439,17520.59,7.68,take_profit,RSI_SMA
2023-03-15T04:00:00+00:00,GOOGL,buy,2806,90.19002334213256,95.27449773406983,14267.04,5.64,take_profit,RSI_SMA
2023-03-21T04:00:00+00:00,GOOGL,sell,2557,99.44789369583131,104.1119664916992,-11926.03,-4.69,stop_loss,RSI_SMA
2023-04-06T04:00:00+00:00,GOOGL,sell,2678,104.0079065551758,107.58500799179076,-9579.48,-3.44,stop_loss,RSI_SMA
2023-05-16T04:00:00+00:00,GOOGL,sell,2643,115.55664132308961,118.58962253952026,-8016.17,-2.62,stop_loss,RSI_SMA
2023-05-18T04:00:00+00:00,GOOGL,sell,2829,118.47109218215942,121.88405457687377,-9655.27,-2.88,stop_loss,RSI_SMA
2023-06-05T04:00:00+00:00,GOOGL,sell,3019,121.76223143386842,125.03955457305908,-9894.24,-2.69,stop_loss,RSI_SMA
2023-06-26T04:00:00+00:00,GOOGL,sell,3229,124.91457750701905,117.42861904907225,24172.16,5.99,take_profit,RSI_SMA
2023-07-13T04:00:00+00:00,GOOGL,buy,3803,117.41870351028442,123.45736732864381,22965.04,5.14,take_profit,RSI_SMA
2023-08-30T04:00:00+00:00,GOOGL,sell,3412,131.42746323394775,134.83355740356444,-11621.59,-2.59,stop_loss,RSI_SMA
2023-09-26T04:00:00+00:00,GOOGL,sell,3640,135.1944234161377,127.57984843826293,27717.05,5.63,take_profit,RSI_SMA
2023-10-25T04:00:00+00:00,GOOGL,sell,3905,139.3281739883423,124.64262769317627,57347.06,10.54,take_profit,RSI_SMA
2023-11-03T04:00:00+00:00,GOOGL,buy,4984,121.33827248382568,127.9777119216919,33090.97,5.47,take_profit,RSI_SMA
2023-11-16T05:00:00+00:00,GOOGL,sell,4586,132.45841112518312,135.87544466400146,-15670.52,-2.58,stop_loss,RSI_SMA
2023-12-04T05:00:00+00:00,GOOGL,sell,4911,135.7396371231079,128.2744628448486,36661.47,5.5,take_profit,RSI_SMA
2024-01-19T05:00:00+00:00,GOOGL,sell,5254,140.2600198440552,145.25267427062988,-26231.41,-3.56,stop_loss,RSI_SMA
2024-01-25T05:00:00+00:00,GOOGL,sell,5543,145.76175368499756,150.70037356567383,-27374.77,-3.39,stop_loss,RSI_SMA
2024-01-31T05:00:00+00:00,GOOGL,sell,5885,150.54974850463867,139.02104438781737,67846.42,7.66,take_profit,RSI_SMA
2024-02-26T05:00:00+00:00,GOOGL,buy,7044,139.43781761169433,136.37410061645508,-21580.82,-2.2,stop_loss,RSI_SMA
2024-03-04T05:00:00+00:00,GOOGL,buy,7202,136.08383127593993,132.1907837753296,-28037.73,-2.86,stop_loss,RSI_SMA
2024-03-14T04:00:00+00:00,GOOGL,buy,7386,132.32304068756102,141.85599269866944,70410.38,7.2,take_profit,RSI_SMA
2024-04-01T04:00:00+00:00,GOOGL,sell,6579,149.45932109069824,154.29254656219481,-31797.79,-3.23,stop_loss,RSI_SMA
2024-04-11T04:00:00+00:00,GOOGL,sell,6997,154.13833112335206,158.18233838653563,-28295.92,-2.62,stop_loss,RSI_SMA
2024-04-26T04:00:00+00:00,GOOGL,sell,7489,158.0242350997925,170.62576707458496,-94372.87,-7.97,stop_loss,RSI_SMA
2024-04-30T04:00:00+00:00,GOOGL,sell,7581,170.4552265777588,161.5263862838745,67689.54,5.24,take_profit,RSI_SMA
2024-05-17T04:00:00+00:00,GOOGL,sell,8351,171.0103535385132,174.7040991668701,-30846.47,-2.16,stop_loss,RSI_SMA
2024-06-21T04:00:00+00:00,GOOGL,sell,8983,174.52948237609866,178.4511805114746,-35228.61,-2.25,stop_loss,RSI_SMA
2024-07-05T04:00:00+00:00,GOOGL,sell,9423,182.63957630157472,189.3492049255371,-63224.83,-3.67,stop_loss,RSI_SMA
