date,symbol,equity,cash,positions
2020-10-12,NVDA,335763.26,336634.93,1
2020-10-13,NVDA,335747.53,335747.53,0
2020-10-14,NVDA,369640.36,369296.7,1
2020-10-15,NVDA,369935.42,369296.7,1
2020-10-16,NVDA,370308.82,369296.7,1
2020-10-19,NVDA,371047.95,369296.7,1
2020-10-20,NVDA,371032.05,371032.05,0
2020-10-21,NVDA,371032.05,371032.05,0
2020-10-22,NVDA,371032.05,371032.05,0
2020-10-23,NVDA,371032.05,371032.05,0
2020-10-26,NVDA,371032.05,371032.05,0
2020-10-27,NVDA,371032.05,371032.05,0
2020-10-28,NVDA,371032.05,371032.05,0
2020-10-29,NVDA,371032.05,371032.05,0
2020-10-30,NVDA,371032.05,371032.05,0
2020-11-02,NVDA,334030.49,333910.65,1
2020-11-03,NVDA,335329.26,333910.65,1
2020-11-04,NVDA,337622.66,333910.65,1
2020-11-05,NVDA,374723.65,374723.65,0
2020-11-06,NVDA,374723.65,374723.65,0
2020-11-09,NVDA,374723.65,374723.65,0
2020-11-10,NVDA,374723.65,374723.65,0
2020-11-11,NVDA,374723.65,374723.65,0
2020-11-12,NVDA,374723.65,374723.65,0
2020-11-13,NVDA,374723.65,374723.65,0
2020-11-16,NVDA,374723.65,374723.65,0
2020-11-17,NVDA,374723.65,374723.65,0
2020-11-18,NVDA,374723.65,374723.65,0
2020-11-19,NVDA,374723.65,374723.65,0
2020-11-20,NVDA,374723.65,374723.65,0
2020-11-23,NVDA,374723.65,374723.65,0
2020-11-24,NVDA,374723.65,374723.65,0
2020-11-25,NVDA,374723.65,374723.65,0
2020-11-27,NVDA,374723.65,374723.65,0
2020-11-30,NVDA,374723.65,374723.65,0
2020-12-01,NVDA,374723.65,374723.65,0
2020-12-02,NVDA,374723.65,374723.65,0
2020-12-03,NVDA,374723.65,374723.65,0
2020-12-04,NVDA,374723.65,374723.65,0
2020-12-07,NVDA,374723.65,374723.65,0
2020-12-08,NVDA,374723.65,374723.65,0
2020-12-09,NVDA,374723.65,374723.65,0
2020-12-10,NVDA,374723.65,374723.65,0
2020-12-11,NVDA,374723.65,374723.65,0
2020-12-14,NVDA,374723.65,374723.65,0
2020-12-15,NVDA,374723.65,374723.65,0
2020-12-16,NVDA,374723.65,374723.65,0
2020-12-17,NVDA,374723.65,374723.65,0
2020-12-18,NVDA,374723.65,374723.65,0
2020-12-21,NVDA,374723.65,374723.65,0
2020-12-22,NVDA,374723.65,374723.65,0
2020-12-23,NVDA,374723.65,374723.65,0
2020-12-24,NVDA,374723.65,374723.65,0
2020-12-28,NVDA,374723.65,374723.65,0
2020-12-29,NVDA,374723.65,374723.65,0
2020-12-30,NVDA,374723.65,374723.65,0
2020-12-31,NVDA,374723.65,374723.65,0
2021-01-04,NVDA,374723.65,374723.65,0
2021-01-05,NVDA,374723.65,374723.65,0
2021-01-06,NVDA,374723.65,374723.65,0
2021-01-07,NVDA,374723.65,374723.65,0
2021-01-08,NVDA,374723.65,374723.65,0
2021-01-11,NVDA,374723.65,374723.65,0
2021-01-12,NVDA,374723.65,374723.65,0
2021-01-13,NVDA,374723.65,374723.65,0
2021-01-14,NVDA,374723.65,374723.65,0
2021-01-15,NVDA,374723.65,374723.65,0
2021-01-19,NVDA,374723.65,374723.65,0
2021-01-20,NVDA,374723.65,374723.65,0
2021-01-21,NVDA,374723.65,374723.65,0
2021-01-22,NVDA,374723.65,374723.65,0
2021-01-25,NVDA,374723.65,374723.65,0
2021-01-26,NVDA,374723.65,374723.65,0
2021-01-27,NVDA,374723.65,374723.65,0
2021-01-28,NVDA,374723.65,374723.65,0
2021-01-29,NVDA,374723.65,374723.65,0
2021-02-01,NVDA,374723.65,374723.65,0
2021-02-02,NVDA,374723.65,374723.65,0
2021-02-03,NVDA,374723.65,374723.65,0
2021-02-04,NVDA,374723.65,374723.65,0
2021-02-05,NVDA,374723.65,374723.65,0
2021-02-08,NVDA,374723.65,374723.65,0
2021-02-09,NVDA,374723.65,374723.65,0
2021-02-10,NVDA,374723.65,374723.65,0
2021-02-11,NVDA,374723.65,374723.65,0
2021-02-12,NVDA,412854.43,412162.12,1
2021-02-16,NVDA,411948.14,412162.12,1
2021-02-17,NVDA,412990.13,412162.12,1
2021-02-18,NVDA,413179.25,412162.12,1
2021-02-19,NVDA,412939.78,412162.12,1
2021-02-22,NVDA,414341.59,412162.12,1
2021-02-23,NVDA,414323.96,414323.96,0
2021-02-24,NVDA,414323.96,414323.96,0
2021-02-25,NVDA,414323.96,414323.96,0
2021-02-26,NVDA,414323.96,414323.96,0
2021-03-01,NVDA,414323.96,414323.96,0
2021-03-02,NVDA,414323.96,414323.96,0
2021-03-03,NVDA,414323.96,414323.96,0
2021-03-04,NVDA,414323.96,414323.96,0
2021-03-05,NVDA,373166.46,372881.62,1
2021-03-08,NVDA,370259.13,372881.62,1
2021-03-09,NVDA,373783.9,370497.66,1
2021-03-10,NVDA,414946.07,414946.07,0
2021-03-11,NVDA,414946.07,414946.07,0
2021-03-12,NVDA,414946.07,414946.07,0
2021-03-15,NVDA,414946.07,414946.07,0
2021-03-16,NVDA,414946.07,414946.07,0
2021-03-17,NVDA,414946.07,414946.07,0
2021-03-18,NVDA,414946.07,414946.07,0
2021-03-19,NVDA,414946.07,414946.07,0
2021-03-22,NVDA,414946.07,414946.07,0
2021-03-23,NVDA,414946.07,414946.07,0
2021-03-24,NVDA,414946.07,414946.07,0
2021-03-25,NVDA,414946.07,414946.07,0
2021-03-26,NVDA,414946.07,414946.07,0
2021-03-29,NVDA,414946.07,414946.07,0
2021-03-30,NVDA,414946.07,414946.07,0
2021-03-31,NVDA,414946.07,414946.07,0
2021-04-01,NVDA,414946.07,414946.07,0
2021-04-05,NVDA,414946.07,414946.07,0
2021-04-06,NVDA,414946.07,414946.07,0
2021-04-07,NVDA,414946.07,414946.07,0
2021-04-08,NVDA,414946.07,414946.07,0
2021-04-09,NVDA,456144.94,456406.15,1
2021-04-12,NVDA,453801.0,456406.15,1
2021-04-13,NVDA,497698.5,499124.68,1
2021-04-14,NVDA,548658.26,547405.9,1
2021-04-15,NVDA,545928.45,547405.9,1
2021-04-16,NVDA,601193.07,600460.15,1
2021-04-19,NVDA,603055.99,600460.15,1
2021-04-20,NVDA,603700.37,600460.15,1
2021-04-21,NVDA,663217.6,664000.69,1
2021-04-22,NVDA,665247.54,664000.69,1
2021-04-23,NVDA,663596.54,664000.69,1
2021-04-26,NVDA,662750.16,664000.69,1
2021-04-27,NVDA,662719.37,662719.37,0
2021-04-28,NVDA,662719.37,662719.37,0
2021-04-29,NVDA,662719.37,662719.37,0
2021-04-30,NVDA,662719.37,662719.37,0
2021-05-03,NVDA,662719.37,662719.37,0
2021-05-04,NVDA,662719.37,662719.37,0
2021-05-05,NVDA,662719.37,662719.37,0
2021-05-06,NVDA,596684.05,596421.58,1
2021-05-07,NVDA,598009.71,596421.58,1
2021-05-10,NVDA,595505.05,596421.58,1
2021-05-11,NVDA,595690.67,596421.58,1
2021-05-12,NVDA,593180.28,596421.58,1
2021-05-13,NVDA,659446.55,659446.55,0
2021-05-14,NVDA,596230.79,593476.01,1
2021-05-17,NVDA,595856.84,593476.01,1
2021-05-18,NVDA,595134.29,593476.01,1
2021-05-19,NVDA,595375.54,593476.01,1
2021-05-20,NVDA,598013.71,593476.01,1
2021-05-21,NVDA,663948.99,663948.99,0
2021-05-24,NVDA,663948.99,663948.99,0
2021-05-25,NVDA,663948.99,663948.99,0
2021-05-26,NVDA,663948.99,663948.99,0
2021-05-27,NVDA,663948.99,663948.99,0
2021-05-28,NVDA,663948.99,663948.99,0
2021-06-01,NVDA,730190.94,730305.85,1
2021-06-02,NVDA,728091.28,730305.85,1
2021-06-03,NVDA,799954.0,800821.32,1
2021-06-04,NVDA,797313.71,800821.32,1
2021-06-07,NVDA,876733.16,876957.83,1
2021-06-08,NVDA,877467.89,876957.83,1
2021-06-09,NVDA,877897.7,876957.83,1
2021-06-10,NVDA,877594.89,876957.83,1
2021-06-11,NVDA,875779.23,876957.83,1
2021-06-14,NVDA,874901.45,876957.83,1
2021-06-15,NVDA,963375.77,962301.59,1
2021-06-16,NVDA,963270.18,962301.59,1
2021-06-17,NVDA,959157.8,962301.59,1
2021-06-18,NVDA,1055014.08,1054966.94,1
2021-06-21,NVDA,1056101.25,1054966.94,1
2021-06-22,NVDA,1053739.31,1054966.94,1
2021-06-23,NVDA,1052862.91,1054966.94,1
2021-06-24,NVDA,1157159.91,1158031.5,1
2021-06-25,NVDA,1158123.88,1158031.5,1
2021-06-28,NVDA,1152854.08,1158031.5,1
2021-06-29,NVDA,1267717.22,1268015.69,1
2021-06-30,NVDA,1267857.08,1268015.69,1
2021-07-01,NVDA,1266648.72,1268015.69,1
2021-07-02,NVDA,1265062.47,1268015.69,1
2021-07-06,NVDA,1390070.87,1391440.04,1
2021-07-07,NVDA,1392088.39,1391440.04,1
2021-07-08,NVDA,1394984.31,1391440.04,1
2021-07-09,NVDA,1394073.56,1391440.04,1
2021-07-12,NVDA,1391219.36,1391440.04,1
2021-07-13,NVDA,1392840.18,1391440.04,1
2021-07-14,NVDA,1395362.55,1391440.04,1
2021-07-15,NVDA,1400766.88,1391440.04,1
2021-07-16,NVDA,1400708.32,1400708.32,0
2021-07-19,NVDA,1400708.32,1400708.32,0
2021-07-20,NVDA,1400708.32,1400708.32,0
2021-07-21,NVDA,1400708.32,1400708.32,0
2021-07-22,NVDA,1400708.32,1400708.32,0
2021-07-23,NVDA,1400708.32,1400708.32,0
2021-07-26,NVDA,1400708.32,1400708.32,0
2021-07-27,NVDA,1400708.32,1400708.32,0
2021-07-28,NVDA,1400708.32,1400708.32,0
2021-07-29,NVDA,1400708.32,1400708.32,0
2021-07-30,NVDA,1400708.32,1400708.32,0
2021-08-02,NVDA,1400708.32,1400708.32,0
2021-08-03,NVDA,1400708.32,1400708.32,0
2021-08-04,NVDA,1400708.32,1400708.32,0
2021-08-05,NVDA,1400708.32,1400708.32,0
2021-08-06,NVDA,1542460.93,1540691.82,1
2021-08-09,NVDA,1542942.77,1540691.82,1
2021-08-10,NVDA,1545379.14,1540691.82,1
2021-08-11,NVDA,1546987.54,1540691.82,1
2021-08-12,NVDA,1545589.53,1540691.82,1
2021-08-13,NVDA,1543668.95,1540691.82,1
2021-08-16,NVDA,1545284.12,1540691.82,1
2021-08-17,NVDA,1548623.1,1540691.82,1
2021-08-18,NVDA,1548557.07,1548557.07,0
2021-08-19,NVDA,1548557.07,1548557.07,0
2021-08-20,NVDA,1548557.07,1548557.07,0
2021-08-23,NVDA,1548557.07,1548557.07,0
2021-08-24,NVDA,1548557.07,1548557.07,0
2021-08-25,NVDA,1548557.07,1548557.07,0
2021-08-26,NVDA,1548557.07,1548557.07,0
2021-08-27,NVDA,1548557.07,1548557.07,0
2021-08-30,NVDA,1548557.07,1548557.07,0
2021-08-31,NVDA,1705297.9,1703334.16,1
2021-09-01,NVDA,1704915.64,1703334.16,1
2021-09-02,NVDA,1705222.8,1703334.16,1
2021-09-03,NVDA,1702171.29,1703334.16,1
2021-09-07,NVDA,1703406.97,1703334.16,1
2021-09-08,NVDA,1705611.92,1703334.16,1
2021-09-09,NVDA,1706717.82,1703334.16,1
2021-09-10,NVDA,1704663.01,1703334.16,1
2021-09-13,NVDA,1706888.47,1703334.16,1
2021-09-14,NVDA,1706274.09,1703334.16,1
2021-09-15,NVDA,1705598.27,1703334.16,1
2021-09-16,NVDA,1706274.09,1703334.16,1
2021-09-17,NVDA,1708608.78,1703334.16,1
2021-09-20,NVDA,1713981.32,1703334.16,1
2021-09-21,NVDA,1543435.65,1542441.75,1
2021-09-22,NVDA,1549077.2,1542441.75,1
2021-09-23,NVDA,1553468.74,1542441.75,1
2021-09-24,NVDA,1724844.99,1724844.99,0
2021-09-27,NVDA,1724844.99,1724844.99,0
2021-09-28,NVDA,1724844.99,1724844.99,0
2021-09-29,NVDA,1724844.99,1724844.99,0
2021-09-30,NVDA,1724844.99,1724844.99,0
2021-10-01,NVDA,1724844.99,1724844.99,0
2021-10-04,NVDA,1724844.99,1724844.99,0
2021-10-05,NVDA,1558473.98,1552275.2,1
2021-10-06,NVDA,1560650.55,1552275.2,1
2021-10-07,NVDA,1563928.51,1552275.2,1
2021-10-08,NVDA,1736406.2,1736406.2,0
2021-10-11,NVDA,1736406.2,1736406.2,0
2021-10-12,NVDA,1736406.2,1736406.2,0
2021-10-13,NVDA,1736406.2,1736406.2,0
2021-10-14,NVDA,1736406.2,1736406.2,0
2021-10-15,NVDA,1736406.2,1736406.2,0
2021-10-18,NVDA,1736406.2,1736406.2,0
2021-10-19,NVDA,1736406.2,1736406.2,0
2021-10-20,NVDA,1736406.2,1736406.2,0
2021-10-21,NVDA,1736406.2,1736406.2,0
2021-10-22,NVDA,1736406.2,1736406.2,0
2021-10-25,NVDA,1906495.96,1909944.34,1
2021-10-26,NVDA,1894646.43,1909944.34,1
2021-10-27,NVDA,2085853.34,2083909.23,1
2021-10-28,NVDA,2082097.6,2083909.23,1
2021-10-29,NVDA,2077299.38,2083909.23,1
2021-11-01,NVDA,2282596.3,2284812.45,1
2021-11-02,NVDA,2277932.96,2284812.45,1
2021-11-03,NVDA,2503677.69,2505491.26,1
2021-11-04,NVDA,2476043.21,2505491.26,1
2021-11-05,NVDA,2723652.91,2723369.64,1
2021-11-08,NVDA,2714913.16,2723369.64,1
2021-11-09,NVDA,2987287.25,2986127.47,1
2021-11-10,NVDA,2997845.36,2986127.47,1
2021-11-11,NVDA,2989640.39,2986127.47,1
2021-11-12,NVDA,2989640.39,2986127.47,1
2021-11-15,NVDA,2992857.13,2986127.47,1
2021-11-16,NVDA,2991288.42,2986127.47,1
2021-11-17,NVDA,2999590.34,2986127.47,1
2021-11-18,NVDA,2978315.56,2986127.47,1
2021-11-19,NVDA,3263374.21,3275839.95,1
2021-11-22,NVDA,3599377.56,3589361.23,1
2021-11-23,NVDA,3601454.96,3589361.23,1
2021-11-24,NVDA,3592274.65,3589361.23,1
2021-11-26,NVDA,3603858.86,3589361.23,1
2021-11-29,NVDA,3585330.13,3589361.23,1
2021-11-30,NVDA,3592254.89,3589361.23,1
2021-12-01,NVDA,3604493.49,3589361.23,1
2021-12-02,NVDA,3597657.03,3589361.23,1
2021-12-03,NVDA,3611834.62,3589361.23,1
2021-12-06,NVDA,3611682.78,3611682.78,0
2021-12-07,NVDA,3611682.78,3611682.78,0
2021-12-08,NVDA,3611682.78,3611682.78,0
2021-12-09,NVDA,3611682.78,3611682.78,0
2021-12-10,NVDA,3611682.78,3611682.78,0
2021-12-13,NVDA,3611682.78,3611682.78,0
2021-12-14,NVDA,3611682.78,3611682.78,0
2021-12-15,NVDA,3611682.78,3611682.78,0
2021-12-16,NVDA,3611682.78,3611682.78,0
2021-12-17,NVDA,3611682.78,3611682.78,0
2021-12-20,NVDA,3611682.78,3611682.78,0
2021-12-21,NVDA,3611682.78,3611682.78,0
2021-12-22,NVDA,3611682.78,3611682.78,0
2021-12-23,NVDA,3611682.78,3611682.78,0
2021-12-27,NVDA,3611682.78,3611682.78,0
2021-12-28,NVDA,3611682.78,3611682.78,0
2021-12-29,NVDA,3611682.78,3611682.78,0
2021-12-30,NVDA,3611682.78,3611682.78,0
2021-12-31,NVDA,3611682.78,3611682.78,0
2022-01-03,NVDA,3611682.78,3611682.78,0
2022-01-04,NVDA,3611682.78,3611682.78,0
2022-01-05,NVDA,3611682.78,3611682.78,0
2022-01-06,NVDA,3611682.78,3611682.78,0
2022-01-07,NVDA,3611682.78,3611682.78,0
2022-01-10,NVDA,3611682.78,3611682.78,0
2022-01-11,NVDA,3611682.78,3611682.78,0
2022-01-12,NVDA,3611682.78,3611682.78,0
2022-01-13,NVDA,3611682.78,3611682.78,0
2022-01-14,NVDA,3611682.78,3611682.78,0
2022-01-18,NVDA,3236245.9,3250353.99,1
2022-01-19,NVDA,3225713.44,3237502.96,1
2022-01-20,NVDA,3213434.73,3226729.62,1
2022-01-21,NVDA,3202950.32,3214606.16,1
2022-01-24,NVDA,3203747.98,3203956.53,1
2022-01-25,NVDA,3187786.06,3203956.53,1
2022-01-26,NVDA,3196189.99,3189255.7,1
2022-01-27,NVDA,3183046.49,3189255.7,1
2022-01-28,NVDA,3197269.5,3189255.7,1
2022-01-31,NVDA,3223397.79,3189255.7,1
2022-02-01,NVDA,3577748.49,3577748.49,0
2022-02-02,NVDA,3577748.49,3577748.49,0
2022-02-03,NVDA,3577748.49,3577748.49,0
2022-02-04,NVDA,3577748.49,3577748.49,0
2022-02-07,NVDA,3577748.49,3577748.49,0
2022-02-08,NVDA,3577748.49,3577748.49,0
2022-02-09,NVDA,3577748.49,3577748.49,0
2022-02-10,NVDA,3577748.49,3577748.49,0
2022-02-11,NVDA,3577748.49,3577748.49,0
2022-02-14,NVDA,3577748.49,3577748.49,0
2022-02-15,NVDA,3577748.49,3577748.49,0
2022-02-16,NVDA,3577748.49,3577748.49,0
2022-02-17,NVDA,3577748.49,3577748.49,0
2022-02-18,NVDA,3577748.49,3577748.49,0
2022-02-22,NVDA,3577748.49,3577748.49,0
2022-02-23,NVDA,3577748.49,3577748.49,0
2022-02-24,NVDA,3577748.49,3577748.49,0
2022-02-25,NVDA,3577748.49,3577748.49,0
2022-02-28,NVDA,3577748.49,3577748.49,0
2022-03-01,NVDA,3577748.49,3577748.49,0
2022-03-02,NVDA,3577748.49,3577748.49,0
2022-03-03,NVDA,3577748.49,3577748.49,0
2022-03-04,NVDA,3577748.49,3577748.49,0
2022-03-07,NVDA,3577748.49,3577748.49,0
2022-03-08,NVDA,3577748.49,3577748.49,0
2022-03-09,NVDA,3244571.84,3219806.73,1
2022-03-10,NVDA,3602322.25,3602322.25,0
2022-03-11,NVDA,3602322.25,3602322.25,0
2022-03-14,NVDA,3602322.25,3602322.25,0
2022-03-15,NVDA,3602322.25,3602322.25,0
2022-03-16,NVDA,3602322.25,3602322.25,0
2022-03-17,NVDA,3602322.25,3602322.25,0
2022-03-18,NVDA,3602322.25,3602322.25,0
2022-03-21,NVDA,3602322.25,3602322.25,0
2022-03-22,NVDA,3602322.25,3602322.25,0
2022-03-23,NVDA,3602322.25,3602322.25,0
2022-03-24,NVDA,3602322.25,3602322.25,0
2022-03-25,NVDA,3602322.25,3602322.25,0
2022-03-28,NVDA,3955327.74,3962363.2,1
2022-03-29,NVDA,3949643.22,3962363.2,1
2022-03-30,NVDA,4357306.84,4344191.1,1
2022-03-31,NVDA,4362874.76,4344191.1,1
2022-04-01,NVDA,4370785.48,4344191.1,1
2022-04-04,NVDA,4796600.21,4807420.83,1
2022-04-05,NVDA,4796376.39,4796376.39,0
2022-04-06,NVDA,4796376.39,4796376.39,0
2022-04-07,NVDA,4796376.39,4796376.39,0
2022-04-08,NVDA,4796376.39,4796376.39,0
2022-04-11,NVDA,4796376.39,4796376.39,0
2022-04-12,NVDA,4796376.39,4796376.39,0
2022-04-13,NVDA,4796376.39,4796376.39,0
2022-04-14,NVDA,4295866.61,4316519.7,1
2022-04-18,NVDA,4309272.75,4297717.95,1
2022-04-19,NVDA,4318595.29,4297717.95,1
