2026-07-03 15:49:46,311 | INFO     | Stratum | Starting Stratum v1.0.0
2026-07-03 15:49:47,700 | INFO     | Stratum.Config | Profile 'default' not found, using defaults
2026-07-03 15:49:47,706 | INFO     | Stratum.Config | Saved profile 'default' to C:\Woven Model\Development\AI & Automation\End Product\Backtesting Bot\stratum\profiles\default.json
2026-07-03 15:49:47,708 | INFO     | Stratum.UI | Configuration loaded.
2026-07-03 15:49:47,709 | INFO     | Stratum.UI | Stratum initialized. Trial mode — 14 days remaining
2026-07-03 15:50:07,732 | INFO     | Stratum.Config | Saved profile 'default' to C:\Woven Model\Development\AI & Automation\End Product\Backtesting Bot\stratum\profiles\default.json
2026-07-03 15:50:07,734 | INFO     | Stratum.UI | Configuration saved.
2026-07-03 15:50:07,740 | INFO     | Stratum.UI | Fetching data for 5 symbols...
2026-07-03 15:50:10,452 | INFO     | Stratum.DataLoader | Yahoo: AAPL (1d) — 1507 rows
2026-07-03 15:50:10,585 | INFO     | Stratum.DataLoader | Fetched & cached AAPL: 1507 bars
2026-07-03 15:50:10,686 | INFO     | Stratum.DataLoader | Yahoo: TSLA (1d) — 1507 rows
2026-07-03 15:50:10,696 | INFO     | Stratum.DataLoader | Fetched & cached TSLA: 1507 bars
2026-07-03 15:50:10,844 | INFO     | Stratum.DataLoader | Yahoo: NVDA (1d) — 1507 rows
2026-07-03 15:50:10,856 | INFO     | Stratum.DataLoader | Fetched & cached NVDA: 1507 bars
2026-07-03 15:50:10,961 | INFO     | Stratum.DataLoader | Yahoo: GOOGL (1d) — 1507 rows
2026-07-03 15:50:10,971 | INFO     | Stratum.DataLoader | Fetched & cached GOOGL: 1507 bars
2026-07-03 15:50:11,062 | INFO     | Stratum.DataLoader | Yahoo: AMD (1d) — 1507 rows
2026-07-03 15:50:11,073 | INFO     | Stratum.DataLoader | Fetched & cached AMD: 1507 bars
2026-07-03 15:50:11,075 | INFO     | Stratum.UI | Data loaded: AAPL(1507 bars), TSLA(1507 bars), NVDA(1507 bars), GOOGL(1507 bars), AMD(1507 bars)
2026-07-03 15:50:11,075 | INFO     | Stratum.Engine | Running AAPL: 1507 bars, params: buy<30.0, sell>70.0
2026-07-03 15:50:11,075 | INFO     | Stratum.UI | Running backtest...
2026-07-03 15:50:11,283 | INFO     | Stratum.Engine | Running TSLA: 1507 bars, params: buy<30.0, sell>70.0
2026-07-03 15:50:11,496 | INFO     | Stratum.Engine | Running NVDA: 1507 bars, params: buy<30.0, sell>70.0
2026-07-03 15:50:11,701 | INFO     | Stratum.Engine | Running GOOGL: 1507 bars, params: buy<30.0, sell>70.0
2026-07-03 15:50:11,904 | INFO     | Stratum.Engine | Running AMD: 1507 bars, params: buy<30.0, sell>70.0
2026-07-03 15:50:12,113 | INFO     | Stratum.UI | Running AI analysis...
2026-07-03 15:50:12,114 | INFO     | Stratum.UI | Analysis complete.
2026-07-03 15:50:12,119 | INFO     | Stratum.UI | Backtest complete: 5 symbols analyzed.
2026-07-03 15:51:42,784 | INFO     | Stratum.Config | Saved profile 'default' to C:\Woven Model\Development\AI & Automation\End Product\Backtesting Bot\stratum\profiles\default.json
2026-07-03 15:51:42,785 | INFO     | Stratum.UI | Configuration saved.
2026-07-03 15:51:42,787 | INFO     | Stratum.Config | Saved profile 'Testin' to C:\Woven Model\Development\AI & Automation\End Product\Backtesting Bot\stratum\profiles\Testin.json
2026-07-03 15:51:42,788 | INFO     | Stratum.UI | Saved profile: Testin
2026-07-03 15:51:51,585 | INFO     | Stratum.Config | Saved profile 'Testin' to C:\Woven Model\Development\AI & Automation\End Product\Backtesting Bot\stratum\profiles\Testin.json
2026-07-03 15:51:51,586 | INFO     | Stratum.UI | Configuration saved.
2026-07-03 15:51:51,597 | INFO     | Stratum.UI | Fetching data for 5 symbols...
2026-07-03 15:51:51,760 | INFO     | Stratum.DataLoader | Loaded AAPL from cache: 1507 bars
2026-07-03 15:51:51,765 | INFO     | Stratum.DataLoader | Loaded TSLA from cache: 1507 bars
2026-07-03 15:51:51,772 | INFO     | Stratum.DataLoader | Loaded NVDA from cache: 1507 bars
2026-07-03 15:51:51,776 | INFO     | Stratum.DataLoader | Loaded GOOGL from cache: 1507 bars
2026-07-03 15:51:51,781 | INFO     | Stratum.DataLoader | Loaded AMD from cache: 1507 bars
2026-07-03 15:51:51,782 | INFO     | Stratum.Engine | Running AAPL: 1507 bars, params: buy<25.0, sell>70.0
2026-07-03 15:51:51,782 | INFO     | Stratum.UI | Data loaded: AAPL(1507 bars), TSLA(1507 bars), NVDA(1507 bars), GOOGL(1507 bars), AMD(1507 bars)
2026-07-03 15:51:51,927 | INFO     | Stratum.UI | Running backtest...
2026-07-03 15:51:51,929 | INFO     | Stratum.Engine | Running TSLA: 1507 bars, params: buy<25.0, sell>70.0
2026-07-03 15:51:52,132 | INFO     | Stratum.Engine | Running NVDA: 1507 bars, params: buy<25.0, sell>70.0
2026-07-03 15:51:52,302 | INFO     | Stratum.Engine | Running GOOGL: 1507 bars, params: buy<25.0, sell>70.0
2026-07-03 15:51:52,472 | INFO     | Stratum.Engine | Running AMD: 1507 bars, params: buy<25.0, sell>70.0
2026-07-03 15:51:52,649 | INFO     | Stratum.UI | Running AI analysis...
2026-07-03 15:51:52,649 | INFO     | Stratum.UI | Analysis complete.
2026-07-03 15:51:52,652 | INFO     | Stratum.UI | Backtest complete: 5 symbols analyzed.
2026-07-03 15:53:39,311 | INFO     | Stratum.UI | Optimizing AAPL...
2026-07-03 15:53:39,316 | INFO     | Stratum.DataLoader | Loaded AAPL from cache: 1507 bars
2026-07-03 15:53:39,317 | INFO     | Stratum.Optimizer | Optimizing AAPL: 625 combinations across ['rsi_buy_threshold', 'rsi_sell_threshold', 'stop_loss_pct', 'take_profit_pct']
2026-07-03 15:53:39,318 | INFO     | Stratum.Engine | Running AAPL: 1507 bars, params: buy<25, sell>65
2026-07-03 15:53:39,459 | INFO     | Stratum.Engine | Running AAPL: 1507 bars, params: buy<25, sell>65
2026-07-03 15:53:39,606 | INFO     | Stratum.Engine | Running AAPL: 1507 bars, params: buy<25, sell>65
2026-07-03 15:53:39,753 | INFO     | Stratum.Engine | Running AAPL: 1507 bars, params: buy<25, sell>65
2026-07-03 15:53:39,898 | INFO     | Stratum.Engine | Running AAPL: 1507 bars, params: buy<25, sell>65
2026-07-03 15:53:40,040 | INFO     | Stratum.Engine | Running AAPL: 1507 bars, params: buy<25, sell>65
2026-07-03 15:53:40,178 | INFO     | Stratum.Engine | Running AAPL: 1507 bars, params: buy<25, sell>65
2026-07-03 15:53:40,338 | INFO     | Stratum.Engine | Running AAPL: 1507 bars, params: buy<25, sell>65
2026-07-03 15:53:40,512 | INFO     | Stratum.Engine | Running AAPL: 1507 bars, params: buy<25, sell>65
2026-07-03 15:53:40,676 | INFO     | Stratum.Engine | Running AAPL: 1507 bars, params: buy<25, sell>65
2026-07-03 15:53:40,842 | INFO     | Stratum.Optimizer |   Progress: 10/625
2026-07-03 15:53:40,842 | INFO     | Stratum.Engine | Running AAPL: 1507 bars, params: buy<25, sell>65
2026-07-03 15:53:41,028 | INFO     | Stratum.Engine | Running AAPL: 1507 bars, params: buy<25, sell>65
2026-07-03 15:53:41,196 | INFO     | Stratum.Engine | Running AAPL: 1507 bars, params: buy<25, sell>65
2026-07-03 15:53:41,334 | INFO     | Stratum.Engine | Running AAPL: 1507 bars, params: buy<25, sell>65
2026-07-03 15:53:41,492 | INFO     | Stratum.Engine | Running AAPL: 1507 bars, params: buy<25, sell>65
2026-07-03 15:53:41,648 | INFO     | Stratum.Engine | Running AAPL: 1507 bars, params: buy<25, sell>65
2026-07-03 15:53:41,789 | INFO     | Stratum.Engine | Running AAPL: 1507 bars, params: buy<25, sell>65
2026-07-03 15:53:41,928 | INFO     | Stratum.Engine | Running AAPL: 1507 bars, params: buy<25, sell>65
2026-07-03 15:53:42,076 | INFO     | Stratum.Engine | Running AAPL: 1507 bars, params: buy<25, sell>65
2026-07-03 15:53:42,211 | INFO     | Stratum.Engine | Running AAPL: 1507 bars, params: buy<25, sell>65
2026-07-03 15:53:42,346 | INFO     | Stratum.Optimizer |   Progress: 20/625
2026-07-03 15:53:42,346 | INFO     | Stratum.Engine | Running AAPL: 1507 bars, params: buy<25, sell>65
2026-07-03 15:53:42,495 | INFO     | Stratum.Engine | Running AAPL: 1507 bars, params: buy<25, sell>65
2026-07-03 15:53:42,635 | INFO     | Stratum.Engine | Running AAPL: 1507 bars, params: buy<25, sell>65
2026-07-03 15:53:42,772 | INFO     | Stratum.Engine | Running AAPL: 1507 bars, params: buy<25, sell>65
2026-07-03 15:53:42,906 | INFO     | Stratum.Engine | Running AAPL: 1507 bars, params: buy<25, sell>65
2026-07-03 15:53:43,041 | INFO     | Stratum.Engine | Running AAPL: 1507 bars, params: buy<25, sell>70
2026-07-03 15:53:43,199 | INFO     | Stratum.Engine | Running AAPL: 1507 bars, params: buy<25, sell>70
2026-07-03 15:53:43,353 | INFO     | Stratum.Engine | Running AAPL: 1507 bars, params: buy<25, sell>70
2026-07-03 15:53:43,493 | INFO     | Stratum.Engine | Running AAPL: 1507 bars, params: buy<25, sell>70
2026-07-03 15:53:43,637 | INFO     | Stratum.Engine | Running AAPL: 1507 bars, params: buy<25, sell>70
2026-07-03 15:53:43,798 | INFO     | Stratum.Optimizer |   Progress: 30/625
2026-07-03 15:53:43,799 | INFO     | Stratum.Engine | Running AAPL: 1507 bars, params: buy<25, sell>70
2026-07-03 15:53:43,956 | INFO     | Stratum.Engine | Running AAPL: 1507 bars, params: buy<25, sell>70
2026-07-03 15:53:44,113 | INFO     | Stratum.Engine | Running AAPL: 1507 bars, params: buy<25, sell>70
2026-07-03 15:53:44,254 | INFO     | Stratum.Engine | Running AAPL: 1507 bars, params: buy<25, sell>70
2026-07-03 15:53:44,399 | INFO     | Stratum.Engine | Running AAPL: 1507 bars, params: buy<25, sell>70
2026-07-03 15:53:44,542 | INFO     | Stratum.Engine | Running AAPL: 1507 bars, params: buy<25, sell>70
2026-07-03 15:53:44,728 | INFO     | Stratum.Engine | Running AAPL: 1507 bars, params: buy<25, sell>70
2026-07-03 15:53:44,887 | INFO     | Stratum.Engine | Running AAPL: 1507 bars, params: buy<25, sell>70
2026-07-03 15:53:45,042 | INFO     | Stratum.Engine | Running AAPL: 1507 bars, params: buy<25, sell>70
2026-07-03 15:53:45,223 | INFO     | Stratum.Engine | Running AAPL: 1507 bars, params: buy<25, sell>70
2026-07-03 15:53:45,369 | INFO     | Stratum.Optimizer |   Progress: 40/625
2026-07-03 15:53:45,369 | INFO     | Stratum.Engine | Running AAPL: 1507 bars, params: buy<25, sell>70
2026-07-03 15:53:45,544 | INFO     | Stratum.Engine | Running AAPL: 1507 bars, params: buy<25, sell>70
2026-07-03 15:53:45,690 | INFO     | Stratum.Engine | Running AAPL: 1507 bars, params: buy<25, sell>70
2026-07-03 15:53:45,837 | INFO     | Stratum.Engine | Running AAPL: 1507 bars, params: buy<25, sell>70
2026-07-03 15:53:45,977 | INFO     | Stratum.Engine | Running AAPL: 1507 bars, params: buy<25, sell>70
2026-07-03 15:53:46,141 | INFO     | Stratum.Engine | Running AAPL: 1507 bars, params: buy<25, sell>70
2026-07-03 15:53:46,296 | INFO     | Stratum.Engine | Running AAPL: 1507 bars, params: buy<25, sell>70
2026-07-03 15:53:46,440 | INFO     | Stratum.Engine | Running AAPL: 1507 bars, params: buy<25, sell>70
2026-07-03 15:53:46,579 | INFO     | Stratum.Engine | Running AAPL: 1507 bars, params: buy<25, sell>70
2026-07-03 15:53:46,738 | INFO     | Stratum.Engine | Running AAPL: 1507 bars, params: buy<25, sell>70
2026-07-03 15:53:46,878 | INFO     | Stratum.Optimizer |   Progress: 50/625
2026-07-03 15:53:46,878 | INFO     | Stratum.Engine | Running AAPL: 1507 bars, params: buy<25, sell>72
2026-07-03 15:53:47,028 | INFO     | Stratum.Engine | Running AAPL: 1507 bars, params: buy<25, sell>72
2026-07-03 15:53:47,194 | INFO     | Stratum.Engine | Running AAPL: 1507 bars, params: buy<25, sell>72
2026-07-03 15:53:47,347 | INFO     | Stratum.Engine | Running AAPL: 1507 bars, params: buy<25, sell>72
2026-07-03 15:53:47,513 | INFO     | Stratum.Engine | Running AAPL: 1507 bars, params: buy<25, sell>72
2026-07-03 15:53:47,656 | INFO     | Stratum.Engine | Running AAPL: 1507 bars, params: buy<25, sell>72
2026-07-03 15:53:47,803 | INFO     | Stratum.Engine | Running AAPL: 1507 bars, params: buy<25, sell>72
2026-07-03 15:53:47,976 | INFO     | Stratum.Engine | Running AAPL: 1507 bars, params: buy<25, sell>72
2026-07-03 15:53:48,122 | INFO     | Stratum.Engine | Running AAPL: 1507 bars, params: buy<25, sell>72
2026-07-03 15:53:48,265 | INFO     | Stratum.Engine | Running AAPL: 1507 bars, params: buy<25, sell>72
2026-07-03 15:53:48,425 | INFO     | Stratum.Optimizer |   Progress: 60/625
2026-07-03 15:53:48,426 | INFO     | Stratum.Engine | Running AAPL: 1507 bars, params: buy<25, sell>72
2026-07-03 15:53:48,572 | INFO     | Stratum.Engine | Running AAPL: 1507 bars, params: buy<25, sell>72
2026-07-03 15:53:48,719 | INFO     | Stratum.Engine | Running AAPL: 1507 bars, params: buy<25, sell>72
